Frequency (Hz)	Level (dB)
8154.785156	-100.225616
8156.250000	-101.769836
8157.714844	-106.170219
8159.179688	-100.126678
8160.644531	-114.736046
8162.109375	-99.661751
8163.574219	-113.447311
8165.039062	-102.564857
8166.503906	-101.756531
8167.968750	-105.405823
8169.433594	-103.689835
8170.898438	-98.785904
8172.363281	-106.145164
8173.828125	-102.173889
8175.292969	-107.907555
8176.757812	-105.777077
8178.222656	-106.653954
8179.687500	-98.839073
8181.152344	-111.928032
8182.617188	-109.175392
8184.082031	-99.748352
8185.546875	-107.054749
8187.011719	-105.834450
8188.476562	-97.456924
8189.941406	-98.894539
8191.406250	-100.703568
8192.871094	-111.293152
8194.335938	-103.730415
8195.800781	-112.700584
8197.265625	-106.685432
8198.730469	-105.786293
8200.195312	-112.923988
8201.660156	-107.603142
8203.125000	-133.874176
8204.589844	-103.189278
8206.054688	-104.162453
8207.519531	-100.586899
8208.984375	-107.885109
8210.449219	-101.514175
8211.914062	-118.182701
8213.378906	-101.843575
8214.843750	-103.406494
8216.308594	-96.794075
8217.773438	-109.104309
8219.238281	-100.523926
8220.703125	-101.619919
8222.167969	-107.879608
8223.632812	-101.348770
8225.097656	-99.674156
8226.562500	-107.768341
8228.027344	-101.979561
8229.492188	-101.489052
8230.957031	-103.251068
8232.421875	-102.908562
8233.886719	-100.748238
8235.351562	-100.064445
8236.816406	-108.451134
8238.281250	-103.081810
8239.746094	-109.485664
8241.210938	-108.619789
8242.675781	-106.562477
8244.140625	-102.198257
8245.605469	-102.681808
8247.070312	-101.078156
8248.535156	-103.717690
8250.000000	-100.622223
8251.464844	-110.039032
8252.929688	-99.577766
8254.394531	-103.685699
8255.859375	-103.018082
8257.324219	-105.510826
8258.789062	-103.997849
8260.253906	-100.056152
8261.718750	-99.335037
8263.183594	-106.137527
8264.648438	-105.210922
8266.113281	-106.508736
8267.578125	-103.192886
8269.042969	-107.828270
8270.507812	-100.212303
8271.972656	-103.401527
8273.437500	-101.396187
8274.902344	-107.170494
8276.367188	-106.986259
8277.832031	-107.750092
8279.296875	-99.545738
8280.761719	-100.995499
8282.226562	-106.967010
8283.691406	-107.768173
8285.156250	-105.015953
8286.621094	-100.130371
8288.085938	-104.357697
8289.550781	-107.486488
8291.015625	-108.149124
8292.480469	-107.440239
8293.945312	-101.108719
8295.410156	-102.870926
8296.875000	-104.133118
8298.339844	-105.220383
8299.804688	-111.906044
8301.269531	-104.866974
8302.734375	-107.085617
8304.199219	-108.326187
8305.664062	-103.278488
8307.128906	-103.034363
8308.593750	-109.218147
8310.058594	-112.550568
8311.523438	-106.790344
8312.988281	-104.443855
8314.453125	-103.862000
8315.917969	-102.315605
8317.382812	-99.522980
8318.847656	-101.902390
8320.312500	-102.021614
8321.777344	-105.640953
8323.242188	-99.180786
8324.707031	-104.127312
8326.171875	-101.103317
8327.636719	-109.429947
8329.101562	-109.473595
8330.566406	-101.823540
8332.031250	-105.901031
8333.496094	-105.009911
8334.960938	-114.722473
8336.425781	-104.348854
8337.890625	-103.110046
8339.355469	-107.652237
8340.820312	-107.225014
8342.285156	-105.530830
8343.750000	-98.632950
8345.214844	-108.711273
8346.679688	-110.971985
8348.144531	-104.833321
8349.609375	-98.505997
8351.074219	-101.614037
8352.539062	-98.632256
8354.003906	-102.403221
8355.468750	-102.126289
8356.933594	-100.277832
8358.398438	-103.668022
8359.863281	-100.274292
8361.328125	-100.201721
8362.792969	-110.654633
8364.257812	-105.208672
8365.722656	-101.884239
8367.187500	-101.430794
8368.652344	-107.666946
8370.117188	-100.796867
8371.582031	-109.074585
8373.046875	-105.713242
8374.511719	-100.615547
8375.976562	-102.797287
8377.441406	-97.846695
8378.906250	-106.280685
8380.371094	-106.905899
8381.835938	-112.064293
8383.300781	-101.906624
8384.765625	-105.471542
8386.230469	-102.875717
8387.695312	-106.786797
8389.160156	-109.731361
8390.625000	-103.592880
8392.089844	-102.339569
8393.554688	-103.186256
8395.019531	-98.328140
8396.484375	-109.113968
8397.949219	-99.221512
8399.414062	-106.455666
8400.878906	-104.309258
8402.343750	-100.342102
8403.808594	-100.358963
8405.273438	-113.109451
8406.738281	-106.007004
8408.203125	-103.196968
8409.667969	-120.531631
8411.132812	-103.691940
8412.597656	-97.398552
8414.062500	-109.578453
8415.527344	-104.058937
8416.992188	-102.196480
8418.457031	-98.354836
8419.921875	-106.345116
8421.386719	-100.206062
8422.851562	-99.894165
8424.316406	-104.401001
8425.781250	-108.056290
8427.246094	-101.114746
8428.710938	-104.732269
8430.175781	-103.328140
8431.640625	-103.468895
8433.105469	-104.646584
8434.570312	-107.306511
8436.035156	-105.653244
8437.500000	-133.849106
8438.964844	-101.665222
8440.429688	-103.313904
8441.894531	-104.078674
8443.359375	-101.801476
8444.824219	-106.286232
8446.289062	-108.511971
8447.753906	-102.326698
8449.218750	-106.575218
8450.683594	-108.013039
8452.148438	-104.931602
8453.613281	-104.668732
8455.078125	-99.687485
8456.542969	-105.222054
8458.007812	-108.252846
8459.472656	-100.485069
8460.937500	-99.556046
8462.402344	-98.500397
8463.867188	-107.679504
8465.332031	-99.625290
8466.796875	-106.491035
8468.261719	-99.312851
8469.726562	-114.542084
8471.191406	-105.414925
8472.656250	-108.357559
8474.121094	-100.698036
8475.585938	-105.357185
8477.050781	-109.280571
8478.515625	-102.229256
8479.980469	-101.824181
8481.445312	-99.415619
8482.910156	-106.672722
8484.375000	-105.765564
8485.839844	-104.449364
8487.304688	-109.613235
8488.769531	-113.023773
8490.234375	-109.318382
8491.699219	-104.885071
8493.164062	-114.154427
8494.628906	-105.290550
8496.093750	-101.923164
8497.558594	-104.113785
8499.023438	-100.869392
8500.488281	-103.431160
8501.953125	-103.947784
8503.417969	-108.688438
8504.882812	-102.290794
8506.347656	-103.617500
8507.812500	-111.630653
8509.277344	-105.211357
8510.742188	-114.691536
8512.207031	-108.309471
8513.671875	-101.890533
8515.136719	-103.521385
8516.601562	-108.384521
8518.066406	-100.867340
8519.531250	-101.708572
8520.996094	-106.031105
8522.460938	-108.446533
8523.925781	-103.544716
8525.390625	-100.522148
8526.855469	-103.868454
8528.320312	-103.239067
8529.785156	-102.074081
8531.250000	-103.745819
8532.714844	-105.794205
8534.179688	-106.462669
8535.644531	-96.466797
8537.109375	-101.872650
8538.574219	-101.010559
8540.039062	-110.357216
8541.503906	-101.886223
8542.968750	-100.263435
8544.433594	-102.969360
8545.898438	-120.513794
8547.363281	-101.485413
8548.828125	-101.661095
8550.292969	-104.366951
8551.757812	-110.724861
8553.222656	-103.712196
8554.687500	-101.325996
8556.152344	-99.988029
8557.617188	-107.260078
8559.082031	-99.601105
8560.546875	-108.186417
8562.011719	-105.693626
8563.476562	-103.139740
8564.941406	-101.598228
8566.406250	-100.860260
8567.871094	-114.981148
8569.335938	-109.725037
8570.800781	-101.209282
8572.265625	-104.692467
8573.730469	-103.746376
8575.195312	-104.443398
8576.660156	-104.280472
8578.125000	-103.449333
8579.589844	-104.426331
8581.054688	-104.001259
8582.519531	-107.569687
8583.984375	-99.106415
8585.449219	-113.270966
8586.914062	-102.389580
8588.378906	-112.459442
8589.843750	-104.857376
8591.308594	-105.979378
8592.773438	-107.886902
8594.238281	-103.441910
8595.703125	-105.401581
8597.167969	-108.001175
8598.632812	-100.715027
8600.097656	-107.317467
8601.562500	-101.896530
8603.027344	-111.326599
8604.492188	-102.552536
8605.957031	-104.125481
8607.421875	-108.209267
8608.886719	-109.901772
8610.351562	-100.948174
8611.816406	-105.179718
8613.281250	-102.371399
8614.746094	-110.486404
8616.210938	-102.939545
8617.675781	-102.014038
8619.140625	-103.647385
8620.605469	-103.417786
8622.070312	-111.176964
8623.535156	-102.567596
8625.000000	-101.317383
8626.464844	-101.432945
8627.929688	-110.506599
8629.394531	-105.945038
8630.859375	-103.912849
8632.324219	-101.107338
8633.789062	-101.116264
8635.253906	-108.579453
8636.718750	-102.504227
8638.183594	-109.608589
8639.648438	-103.567879
8641.113281	-102.161339
8642.578125	-98.045547
8644.042969	-105.283829
8645.507812	-106.335335
8646.972656	-101.509323
8648.437500	-105.665733
8649.902344	-101.889542
8651.367188	-110.853523
8652.832031	-105.355759
8654.296875	-101.387764
8655.761719	-108.265495
8657.226562	-103.845360
8658.691406	-107.959679
8660.156250	-101.451508
8661.621094	-101.115295
8663.085938	-101.377792
8664.550781	-104.276375
8666.015625	-103.066696
8667.480469	-103.515076
8668.945312	-109.154663
8670.410156	-106.489166
8671.875000	-98.681076
8673.339844	-101.129433
8674.804688	-116.016808
8676.269531	-99.355606
8677.734375	-101.575378
8679.199219	-110.913757
8680.664062	-108.995071
8682.128906	-104.875168
8683.593750	-104.001259
8685.058594	-100.162872
8686.523438	-101.049492
8687.988281	-108.604797
8689.453125	-111.264168
8690.917969	-106.077408
8692.382812	-106.103065
8693.847656	-109.829750
8695.312500	-109.723839
8696.777344	-100.818130
8698.242188	-103.122177
8699.707031	-100.224251
8701.171875	-105.209572
8702.636719	-104.697876
8704.101562	-100.050209
8705.566406	-111.544235
8707.031250	-105.577225
8708.496094	-105.583122
8709.960938	-103.845543
8711.425781	-111.317207
8712.890625	-101.880135
8714.355469	-103.639153
8715.820312	-95.892860
8717.285156	-106.125061
8718.750000	-118.766136
8720.214844	-108.766365
8721.679688	-99.795174
8723.144531	-107.358482
8724.609375	-105.087097
8726.074219	-112.713661
8727.539062	-103.455780
8729.003906	-101.180695
8730.468750	-99.457497
8731.933594	-101.012215
8733.398438	-106.938644
8734.863281	-102.833664
8736.328125	-101.329468
8737.792969	-104.279228
8739.257812	-111.863411
8740.722656	-102.914764
8742.187500	-100.793617
8743.652344	-103.987854
8745.117188	-107.810326
8746.582031	-105.343369
8748.046875	-107.912514
8749.511719	-108.219276
8750.976562	-108.194153
8752.441406	-107.805542
8753.906250	-108.565689
8755.371094	-101.443352
8756.835938	-99.140350
8758.300781	-98.436584
8759.765625	-106.493416
8761.230469	-103.110954
8762.695312	-99.136566
8764.160156	-99.722168
8765.625000	-112.207443
8767.089844	-103.377258
8768.554688	-101.245529
8770.019531	-101.480141
8771.484375	-107.318268
8772.949219	-100.771767
8774.414062	-112.070160
8775.878906	-99.334389
8777.343750	-107.822731
8778.808594	-99.530090
8780.273438	-100.344139
8781.738281	-116.852821
8783.203125	-102.795418
8784.667969	-101.781136
8786.132812	-108.175850
8787.597656	-110.414360
8789.062500	-102.608589
8790.527344	-109.981682
8791.992188	-104.528564
8793.457031	-121.150208
8794.921875	-98.595726
8796.386719	-105.068176
8797.851562	-110.519524
8799.316406	-106.838333
8800.781250	-102.070839
8802.246094	-104.778931
8803.710938	-107.690750
8805.175781	-99.766655
8806.640625	-102.727631
8808.105469	-99.543045
8809.570312	-100.588020
8811.035156	-98.417305
8812.500000	-103.659782
8813.964844	-111.190483
8815.429688	-106.161903
8816.894531	-101.636124
8818.359375	-103.517754
8819.824219	-115.940712
8821.289062	-103.794220
8822.753906	-102.687294
8824.218750	-100.093895
8825.683594	-101.530937
8827.148438	-101.802597
8828.613281	-105.277283
8830.078125	-99.142471
8831.542969	-106.568832
8833.007812	-104.162231
8834.472656	-99.861893
8835.937500	-103.919960
8837.402344	-102.757988
8838.867188	-108.684921
8840.332031	-104.735344
8841.796875	-98.309792
8843.261719	-107.306091
8844.726562	-109.257950
8846.191406	-106.699463
8847.656250	-107.721268
8849.121094	-97.222992
8850.585938	-102.848419
8852.050781	-106.710609
8853.515625	-101.545273
8854.980469	-100.552597
8856.445312	-107.657356
8857.910156	-110.086754
8859.375000	-104.929718
8860.839844	-101.227623
8862.304688	-103.602715
8863.769531	-110.363289
8865.234375	-106.601234
8866.699219	-112.888100
8868.164062	-102.746758
8869.628906	-103.889862
8871.093750	-102.892555
8872.558594	-98.486336
8874.023438	-103.379807
8875.488281	-101.843666
8876.953125	-99.869606
8878.417969	-106.167870
8879.882812	-109.390091
8881.347656	-106.488449
8882.812500	-105.745682
8884.277344	-112.078255
8885.742188	-112.893326
8887.207031	-103.110054
8888.671875	-106.859489
8890.136719	-113.805763
8891.601562	-104.894592
8893.066406	-106.001915
8894.531250	-106.169724
8895.996094	-101.975372
8897.460938	-102.057739
8898.925781	-99.909081
8900.390625	-97.770767
8901.855469	-100.762962
8903.320312	-104.729530
8904.785156	-104.833305
8906.250000	-104.541794
8907.714844	-102.273529
8909.179688	-106.263077
8910.644531	-104.477592
8912.109375	-100.174454
8913.574219	-107.074333
8915.039062	-100.975998
8916.503906	-101.934250
8917.968750	-101.601288
8919.433594	-111.114174
8920.898438	-103.044182
8922.363281	-105.242584
8923.828125	-101.582909
8925.292969	-114.105499
8926.757812	-102.041954
8928.222656	-99.705666
8929.687500	-100.118896
8931.152344	-99.306030
8932.617188	-107.506638
8934.082031	-102.401222
8935.546875	-107.178680
8937.011719	-104.916435
8938.476562	-97.327141
8939.941406	-112.906029
8941.406250	-105.445358
8942.871094	-103.745178
8944.335938	-99.348625
8945.800781	-100.269516
8947.265625	-103.470230
8948.730469	-105.041222
8950.195312	-110.077888
8951.660156	-100.580711
8953.125000	-115.572464
8954.589844	-100.615181
8956.054688	-101.024521
8957.519531	-102.246460
8958.984375	-103.776894
8960.449219	-105.958000
8961.914062	-111.473183
8963.378906	-100.310768
8964.843750	-101.524506
8966.308594	-105.261986
8967.773438	-105.286247
8969.238281	-108.867493
8970.703125	-99.890556
8972.167969	-101.582626
8973.632812	-117.459091
8975.097656	-106.159958
8976.562500	-106.307701
8978.027344	-102.598305
8979.492188	-105.309441
8980.957031	-106.295555
8982.421875	-99.909431
8983.886719	-105.982460
8985.351562	-101.262505
8986.816406	-101.010269
8988.281250	-102.285370
8989.746094	-98.858551
8991.210938	-111.211433
8992.675781	-107.103073
8994.140625	-96.137161
8995.605469	-102.145515
8997.070312	-102.436798
8998.535156	-106.499313
9000.000000	-115.944229
9001.464844	-115.779160
9002.929688	-107.766624
9004.394531	-107.884941
9005.859375	-103.925133
9007.324219	-108.776627
9008.789062	-97.957703
9010.253906	-103.527939
9011.718750	-110.121254
9013.183594	-102.129959
9014.648438	-108.973267
9016.113281	-104.965164
9017.578125	-105.715034
9019.042969	-97.968918
9020.507812	-101.116196
9021.972656	-106.170082
9023.437500	-102.792374
9024.902344	-114.131989
9026.367188	-98.276352
9027.832031	-105.975052
9029.296875	-100.084930
9030.761719	-105.121803
9032.226562	-109.289299
9033.691406	-103.615105
9035.156250	-105.818985
9036.621094	-107.919708
9038.085938	-99.374939
9039.550781	-100.744713
9041.015625	-102.925255
9042.480469	-105.682854
9043.945312	-102.059326
9045.410156	-103.041237
9046.875000	-109.853912
9048.339844	-107.184097
9049.804688	-100.045197
9051.269531	-100.670662
9052.734375	-104.695915
9054.199219	-102.332214
9055.664062	-104.059181
9057.128906	-110.983521
9058.593750	-109.689957
9060.058594	-111.356659
9061.523438	-100.576149
9062.988281	-100.821907
9064.453125	-112.373924
9065.917969	-105.892509
9067.382812	-113.679497
9068.847656	-101.673164
9070.312500	-105.109489
9071.777344	-101.947220
9073.242188	-105.984261
9074.707031	-102.888443
9076.171875	-105.603615
9077.636719	-99.824379
9079.101562	-105.519562
9080.566406	-106.389610
9082.031250	-106.518372
9083.496094	-109.347107
9084.960938	-109.378700
9086.425781	-101.548241
9087.890625	-106.369064
9089.355469	-111.995277
9090.820312	-108.978958
9092.285156	-106.901886
9093.750000	-100.581596
9095.214844	-101.911575
9096.679688	-101.943764
9098.144531	-105.985443
9099.609375	-107.869156
9101.074219	-119.036377
9102.539062	-102.956902
9104.003906	-120.452797
9105.468750	-101.607224
9106.933594	-99.095200
9108.398438	-107.582031
9109.863281	-110.653824
9111.328125	-106.664688
9112.792969	-106.300751
9114.257812	-126.326424
9115.722656	-103.429680
9117.187500	-100.775452
9118.652344	-102.657173
9120.117188	-101.408897
9121.582031	-103.080429
9123.046875	-101.779243
9124.511719	-103.510788
9125.976562	-102.657310
9127.441406	-99.315399
9128.906250	-111.126205
9130.371094	-105.642456
9131.835938	-103.756699
9133.300781	-107.435692
9134.765625	-105.874504
9136.230469	-112.179932
9137.695312	-100.302628
9139.160156	-105.045143
9140.625000	-108.594269
9142.089844	-106.717636
9143.554688	-98.876846
9145.019531	-106.344818
9146.484375	-100.993752
9147.949219	-108.202652
9149.414062	-103.704689
9150.878906	-109.834511
9152.343750	-109.056931
9153.808594	-101.963379
9155.273438	-104.525932
9156.738281	-103.614021
9158.203125	-105.077362
9159.667969	-110.982803
9161.132812	-119.032227
9162.597656	-99.453575
9164.062500	-100.203148
9165.527344	-108.577583
9166.992188	-99.232368
9168.457031	-107.850098
9169.921875	-109.396576
9171.386719	-99.626610
9172.851562	-107.992203
9174.316406	-99.558800
9175.781250	-105.517487
9177.246094	-105.082535
9178.710938	-102.919647
9180.175781	-100.905052
9181.640625	-105.115738
9183.105469	-106.026535
9184.570312	-104.658424
9186.035156	-111.061127
9187.500000	-105.711571
9188.964844	-100.380081
9190.429688	-103.204834
9191.894531	-108.118698
9193.359375	-98.199684
9194.824219	-97.275970
9196.289062	-103.097031
9197.753906	-103.407494
9199.218750	-107.305130
9200.683594	-107.560280
9202.148438	-105.898659
9203.613281	-117.545227
9205.078125	-104.474709
9206.542969	-99.641670
9208.007812	-105.306168
9209.472656	-104.767998
9210.937500	-99.962410
9212.402344	-105.332855
9213.867188	-103.080269
9215.332031	-108.477493
9216.796875	-100.384506
9218.261719	-101.499397
